t,roll_deg,pitch_deg,yaw_deg,T1_sim,T2_sim,T3_sim,T1_arduino,T2_arduino,T3_arduino,v1,v2,v3
0.3125000000000002,-1.3304576758131518e-19,0.009773955913129004,-5.525643865612759e-17,-0.00630427684067068,-4.113386767900553e-19,0.00630427684067068,-7.978891300325665e-05,-1.1195693867631279e-20,7.978891300325665e-05,-3.989445650162832e-05,-5.5978469338156394e-21,3.989445650162832e-05
0.3150000000000002,-1.2543719131296563e-19,0.009333159017253385,-5.483096407789615e-17,-0.006019959451625615,-3.1835061494923665e-19,0.006019959451625616,-7.619050257575327e-05,-1.1516417672594146e-20,7.619050257575327e-05,-3.8095251287876636e-05,-5.758208836297073e-21,3.8095251287876636e-05
0.3175000000000002,-1.1737927264003998e-19,0.008912241677364633,-5.43950727105114e-17,-0.005748464528653034,-6.073166201196435e-19,0.005748464528653034,-7.275437731965064e-05,-9.188830547538082e-21,7.275437731965064e-05,-3.637718865982532e-05,-4.594415273769041e-21,3.637718865982532e-05
0.32000000000000023,-1.117632474641917e-19,0.008510307342801624,-5.397714691826235e-17,-0.005489213789762643,-3.3570574705307754e-19,0.005489213789762645,-6.94732183155745e-05,-1.1374067696179244e-20,6.94732183155745e-05,-3.473660915778725e-05,-5.687033848089622e-21,3.473660915778725e-05
0.32250000000000023,-1.0363075105609201e-19,0.008126499896557848,-5.355003532517296e-17,-0.005241655032970661,-3.9637201110270293e-19,0.005241655032970661,-6.634003672097868e-05,-7.983161043285949e-21,6.634003672097868e-05,-3.317001836048934e-05,-3.9915805216429745e-21,3.317001836048934e-05
0.32500000000000023,-9.913094381459944e-20,0.007760001831758691,-5.3137744351321013e-17,-0.005005260960115192,-3.368497011850525e-19,0.005005260960115194,-6.334815888397506e-05,-9.518867943729736e-21,6.334815888397506e-05,-3.167407944198753e-05,-4.759433971864868e-21,3.167407944198753e-05
0.32750000000000024,-9.279061719142538e-20,0.007410032510378023,-5.272709365456063e-17,-0.004779528053716423,-1.4866918179770387e-19,0.0047795280537164244,-6.0491212128516576e-05,-1.1171459221976659e-20,6.0491212128516576e-05,-3.0245606064258288e-05,-5.5857296109883295e-21,3.0245606064258288e-05
0.33000000000000024,-8.461141553605155e-20,0.00707584650048515,-5.231180317871317e-17,-0.004563975504489275,-1.3929409699014467e-19,0.004563975504489275,-5.776311118065447e-05,-6.665801085217e-21,5.776311118065447e-05,-2.8881555590327234e-05,-3.3329005426085e-21,2.8881555590327234e-05
0.33250000000000024,-8.13247435684786e-20,0.0067567319884805094,-5.190669567818921e-17,-0.004358144187224227,-3.4375667890401384e-19,0.004358144187224227,-5.5158045206959184e-05,-4.63781487324109e-21,5.5158045206959184e-05,-2.7579022603479592e-05,-2.318907436620545e-21,2.7579022603479592e-05
0.33500000000000024,-8.000845029722738e-20,0.00645200926293815,-5.1515919199342473e-17,-0.004161595682854994,-1.6143429239062355e-19,0.004161595682854995,-5.2670465437496374e-05,-6.63301952599371e-21,5.2670465437496374e-05,-2.6335232718748187e-05,-3.316509762996855e-21,2.6335232718748187e-05
0.33750000000000024,-7.625096888523813e-20,0.0061610292668256164,-5.111878139785033e-17,-0.003973911344629952,-1.7036855806310712e-19,0.003973911344629954,-5.029507334699534e-05,-9.354383785333523e-21,5.029507334699534e-05,-2.514753667349767e-05,-4.677191892666762e-21,2.514753667349767e-05
0.34000000000000025,-6.943175199486139e-20,0.005883172215017449,-5.071455000962861e-17,-0.0037946914063983796,-1.2950753193121654e-19,0.0037946914063983796,-4.802680936903629e-05,-5.710685495977625e-21,4.802680936903629e-05,-2.4013404684518144e-05,-2.8553427479888126e-21,2.4013404684518144e-05
0.34250000000000025,-6.657153311091844e-20,0.005617846274157639,-5.031805269543935e-17,-0.0036235541311122254,-3.24628160868971e-19,0.0036235541311122263,-4.5860842119217e-05,-6.049303667343212e-21,4.5860842119217e-05,-2.29304210596085e-05,-3.024651833671606e-21,2.29304210596085e-05
0.34500000000000025,-6.318516039143677e-20,0.005364486302059143,-4.992889334997985e-17,-0.003460134997729535,-1.0982759746844504e-19,0.003460134997729536,-4.37925581043454e-05,-5.434352620541607e-21,4.37925581043454e-05,-2.18962790521727e-05,-2.7171763102708036e-21,2.18962790521727e-05
0.34750000000000025,-6.034071886685162e-20,0.005122552643955375,-4.9542778101151883e-17,-0.003304085924787909,-1.2503819148002504e-19,0.00330408592478791,-4.181755189573757e-05,-4.6178696240414044e-21,4.181755189573757e-05,-2.0908775947868784e-05,-2.3089348120207022e-21,2.0908775947868784e-05
0.35000000000000026,-5.823714913115453e-20,0.004891529983039726,-4.9160196460509254e-17,-0.0031550745289939813,-1.4844508683352186e-19,0.003155074528993982,-3.993161674569219e-05,-5.999077210415319e-21,3.993161674569219e-05,-1.9965808372846095e-05,-2.9995386052076597e-21,1.9965808372846095e-05
0.35250000000000026,-5.448780393474536e-20,0.004670926242844745,-4.8781242772200054e-17,-0.0030127834172499098,6.225016559953984e-20,0.0030127834172499106,-3.813073562715257e-05,-5.15724570978534e-21,3.813073562715257e-05,-1.9065367813576286e-05,-2.57862285489267e-21,1.9065367813576286e-05
0.35500000000000026,-5.158531646223586e-20,0.004460271539123066,-4.8406237408092374e-17,-0.0028769095106087918,4.5511728872981326e-20,0.0028769095106087926,-3.6411072677472426e-05,-4.8637940240072606e-21,3.6411072677472426e-05,-1.8205536338736213e-05,-2.4318970120036303e-21,1.8205536338736213e-05
0.35750000000000026,-4.890478185079194e-20,0.004259117178997603,-4.8034063654443784e-17,-0.0027471633987191,5.256629672150827e-20,0.0027471633987191007,-3.476896502806028e-05,-4.527804325524863e-21,3.476896502806028e-05,-1.738448251403014e-05,-2.2639021627624313e-21,1.738448251403014e-05
0.36000000000000026,-4.6490741174912344e-20,0.004067034705249194,-4.7660823458369334e-17,-0.0026232687233830455,-6.252088944509625e-20,0.0026232687233830464,-3.32009150024991e-05,-4.30118734161025e-21,3.32009150024991e-05,-1.660045750124955e-05,-2.150593670805125e-21,1.660045750124955e-05
0.36250000000000027,-4.4221685312944966e-20,0.003883614983706044,-4.729073648984641e-17,-0.002504961589915975,-4.2103288446542197e-20,0.002504961589915976,-3.170358266652431e-05,-4.084376634097134e-21,3.170358266652431e-05,-1.5851791333262154e-05,-2.042188317048567e-21,1.5851791333262154e-05
0.36500000000000027,-4.208942892347659e-20,0.0037084673317911124,-4.6923057649786854e-17,-0.0023919900050528636,-4.3911284688471876e-20,0.0023919900050528645,-3.0273778713990947e-05,-3.786551232736206e-21,3.0273778713990947e-05,-1.5136889356995474e-05,-1.893275616368103e-21,1.5136889356995474e-05
0.36750000000000027,-4.0183192362999365e-20,0.003541218686371252,-4.6557506691238696e-17,-0.00228411334020477,-6.377064546052053e-20,0.002284113340204771,-2.8908457673677428e-05,-3.8661627162401395e-21,2.8908457673677428e-05,-1.4454228836838714e-05,-1.9330813581200697e-21,1.4454228836838714e-05
0.3700000000000003,-3.809482870720009e-20,0.0033815128091356362,-4.619406463864227e-17,-0.0021811018189219094,-4.53413839203455e-20,0.0021811018189219103,-2.760471142245642e-05,-4.3681365442982446e-21,2.760471142245642e-05,-1.380235571122821e-05,-2.1840682721491223e-21,1.380235571122821e-05
0.3725000000000003,-3.539119047443366e-20,0.0032290095278109184,-4.583141929233097e-17,-0.002082736027471717,-2.2545489975103336e-20,0.002082736027471717,-2.6359762991016077e-05,-2.3228592794015107e-21,2.6359762991016077e-05,-1.3179881495508039e-05,-1.1614296397007554e-21,1.3179881495508039e-05
0.3750000000000003,-3.484902490702725e-20,0.003083384011596935,-4.5478204308507147e-17,-0.0019888064474893738,-1.2919370787916844e-20,0.0019888064474893746,-2.5170960648937708e-05,-2.2946568118696834e-21,2.5170960648937708e-05,-1.2585480324468854e-05,-1.1473284059348417e-21,1.2585480324468854e-05
0.3775000000000003,-3.418818106708128e-20,0.0029443260792796234,-4.512619953326371e-17,-0.0018991130097054166,-3.3881326102220344e-20,0.0018991130097054175,-2.4035772256531112e-05,-2.992179563153538e-21,2.4035772256531112e-05,-1.2017886128265556e-05,-1.496089781576769e-21,1.2017886128265556e-05
0.3800000000000003,-3.2645240458390527e-20,0.0028115395385474493,-4.477581172160943e-17,-0.001813464667799799,3.2954777167253045e-20,0.0018134646677997995,-2.2951779871397503e-05,-2.3845887826094608e-21,2.2951779871397503e-05,-1.1475889935698751e-05,-1.1922943913047304e-21,1.1475889935698751e-05
0.3825000000000003,-3.167891332036466e-20,0.0026847415551040856,-4.443098951202279e-17,-0.0017316789914747822,7.843347372049618e-20,0.001731678991474783,-2.19166745982313e-05,-1.908640467401524e-21,2.19166745982313e-05,-1.095833729911565e-05,-9.54320233700762e-22,1.095833729911565e-05
0.3850000000000003,-3.11220327623931e-20,0.0025636620502335586,-4.4087750515424555e-17,-0.001653581777879862,1.91773855002907e-20,0.0016535817778798628,-2.092825167089152e-05,-2.418328318329456e-21,2.092825167089152e-05,-1.046412583544576e-05,-1.209164159164728e-21,1.046412583544576e-05
0.3875000000000003,-2.9900771783164746e-20,0.0024480431255346886,-4.3744070659124986e-17,-0.0015790066805611124,3.0597380796501288e-21,0.0015790066805611129,-1.998440575626758e-05,-2.3256208298890852e-21,1.998440575626758e-05,-9.99220287813379e-06,-1.1628104149445426e-21,9.99220287813379e-06
0.3900000000000003,-2.870648944008609e-20,0.0023376385135994993,-4.3405060810294713e-17,-0.0015077948551445541,7.43758995238546e-20,0.001507794855144555,-1.9083126469936313e-05,-2.505347855049594e-21,1.9083126469936313e-05,-9.541563234968157e-06,-1.252673927524797e-21,9.541563234968157e-06
0.3925000000000003,-2.725186402839261e-20,0.0022322130534655565,-4.3067087436459624e-17,-0.0014397946209989269,6.604499601903512e-20,0.0014397946209989273,-1.8222494094059144e-05,-2.5150757056476625e-21,1.8222494094059144e-05,-9.111247047029572e-06,-1.2575378528238313e-21,9.111247047029572e-06
0.3950000000000003,-2.574047535884102e-20,0.0021315421897249473,-4.273434756782337e-17,-0.0013748611381571327,1.641825702324965e-19,0.0013748611381571335,-1.740067548839818e-05,-2.3230506705157114e-21,1.740067548839818e-05,-8.70033774419909e-06,-1.1615253352578557e-21,8.70033774419909e-06
0.3975000000000003,-2.4397899113067983e-20,0.002035411494223013,-4.239954160000034e-17,-0.0013128560988082778,2.3240988259002236e-20,0.0013128560988082782,-1.6615920185742256e-05,-2.323751748584753e-21,1.6615920185742256e-05,-8.307960092871128e-06,-1.1618758742923765e-21,8.307960092871128e-06
0.4000000000000003,-2.3013264053646763e-20,0.001943616209328047,-4.206944987494859e-17,-0.0012536474327031306,1.037652320463818e-19,0.001253647432703131,-1.5866556663425265e-05,-2.053874717497032e-21,1.5866556663425265e-05,-7.933278331712633e-06,-1.026937358748516e-21,7.933278331712633e-06
0.4025000000000003,-2.188459826773099e-20,0.0018559608117991336,-4.174254604100655e-17,-0.0011971090258455297,1.102931944899552e-19,0.0011971090258455302,-1.5150988782996262e-05,-1.255700628510657e-21,1.5150988782996262e-05,-7.575494391498131e-06,-6.278503142553285e-22,7.575494391498131e-06
0.4050000000000003,-2.1568866779603433e-20,0.0017722585963231697,-4.141799464814536e-17,-0.0011431204518705825,3.5961338766927477e-20,0.001143120451870583,-1.4467692390457081e-05,-1.0753233277091004e-21,1.4467692390457081e-05,-7.2338461952285406e-06,-5.376616638545502e-22,7.2338461952285406e-06
0.4075000000000003,-2.136124703796642e-20,0.0016923312778340017,-4.109734844516361e-17,-0.001091566715537458,7.334156338263531e-20,0.0010915667155374585,-1.3815212069826298e-05,-7.939817770335117e-22,1.3815212069826298e-05,-6.907606034913149e-06,-3.9699088851675587e-22,6.907606034913149e-06
0.4100000000000003,-2.136844983176959e-20,0.0016160086117666236,-4.077922428209909e-17,-0.0010423380077904244,5.891580077747775e-20,0.0010423380077904248,-1.3192158043114682e-05,-5.921461614149778e-22,1.3192158043114682e-05,-6.596079021557341e-06,-2.960730807074889e-22,6.596079021557341e-06
0.4125000000000003,-2.1497223206829534e-20,0.0015431280314375795,-4.0464989051793503e-17,-0.0009953294718664408,9.363351668151125e-20,0.0009953294718664416,-1.2597203210108932e-05,-1.2738595806532392e-21,1.2597203210108932e-05,-6.298601605054466e-06,-6.369297903266196e-22,6.298601605054466e-06
0.4150000000000003,-2.0797086773271495e-20,0.001473534301779196,-4.014889525901667e-17,-0.0009504409799510655,5.044186074317925e-20,0.0009504409799510659,-1.202908032165873e-05,-1.0007235159032625e-21,1.202908032165873e-05,-6.014540160829365e-06,-5.0036175795163125e-22,6.014540160829365e-06
0.4175000000000003,-2.0344279096695143e-20,0.0014070791886900966,-3.983665421900657e-17,-0.0009075769199070109,7.539280003098758e-20,0.0009075769199070116,-1.1486579280445928e-05,-1.3057283067485493e-21,1.1486579280445928e-05,-5.743289640222964e-06,-6.528641533742746e-22,5.743289640222964e-06
0.4200000000000003,-1.9508247967072913e-20,0.0013436211432977221,-3.952484684058413e-17,-0.000866645991621037,5.974833573972145e-20,0.0008666459916210374,-1.0968544563486758e-05,-1.1603038645980087e-21,1.0968544563486758e-05,-5.484272281743379e-06,-5.8015193229900435e-22,5.484272281743379e-06
0.4225000000000003,-1.879802505360892e-20,0.001283025000460335,-3.9217109800276864e-17,-0.0008275610125354282,1.0440535847502221e-19,0.0008275610125354286,-1.0473872760877003e-05,-9.276393597554432e-22,1.0473872760877003e-05,-5.236936380438501e-06,-4.638196798777216e-22,5.236936380438501e-06
0.4250000000000003,-1.8303445480185604e-20,0.0012251616908663208,-3.891186092518549e-17,-0.0007902387319498348,9.300123482569352e-20,0.0007902387319498352,-1.0001510225537467e-05,-1.0283801774326248e-21,1.0001510225537467e-05,-5.0007551127687335e-06,-5.141900887163124e-22,5.0007551127687335e-06
0.4275000000000003,-1.765779496139757e-20,0.001169907966117561,-3.8608699164885394e-17,-0.0007545996536979335,1.0498222361977753e-19,0.0007545996536979339,-9.550450828953994e-06,-1.1508781251575199e-21,9.550450828953994e-06,-4.775225414476997e-06,-5.7543906257875995e-22,4.775225414476997e-06
0.4300000000000003,-1.6849713442854213e-20,0.001117146136211306,-3.830721158020781e-17,-0.0007205678668212144,1.0683968753387377e-19,0.0007205678668212148,-9.1197338181316e-06,-1.3252818311217495e-21,9.1197338181316e-06,-4.5598669090658e-06,-6.626409155608748e-22,4.5598669090658e-06
0.43250000000000033,-1.5836015036389056e-20,0.0010667638188613866,-3.8008117034483264e-17,-0.0006880708838792373,1.354822680589055e-19,0.0006880708838792377,-8.708441769198122e-06,-1.068581777657943e-21,8.708441769198122e-06,-4.354220884599061e-06,-5.342908888289715e-22,4.354220884599061e-06
0.43500000000000033,-1.509395618239672e-20,0.0010186537001248199,-3.7710603245201364e-17,-0.0006570394865519506,9.427294954799665e-20,0.0006570394865519511,-8.315698633298534e-06,-9.096404835100473e-22,8.315698633298534e-06,-4.157849316649267e-06,-4.548202417550237e-22,4.157849316649267e-06
0.43750000000000033,-1.4505767682597567e-20,0.0009727133058239491,-3.741463263435602e-17,-0.0006274075782052141,6.22705948160159e-20,0.0006274075782052146,-7.940667870617771e-06,-9.63899099791218e-22,7.940667870617771e-06,-3.970333935308886e-06,-4.81949549895609e-22,3.970333935308886e-06
0.44000000000000034,-1.38365477795901e-20,0.0009288447832772427,-3.7121317450260234e-17,-0.0005991120431054858,8.599835292350211e-20,0.0005991120431054863,-7.582550668557434e-06,-1.139992717043452e-21,7.582550668557434e-06,-3.791275334278717e-06,-5.69996358521726e-22,3.791275334278717e-06
0.44250000000000034,-1.2962871306049007e-20,0.0008869546928738465,-3.6830478684286055e-17,-0.0005720926119838014,1.1744536120484898e-19,0.0005720926119838018,-7.240584240271197e-06,-1.212964681639574e-21,7.240584240271197e-06,-3.6202921201355986e-06,-6.06482340819787e-22,3.6202921201355986e-06
0.44500000000000034,-1.200963363850831e-20,0.0008469538090479411,-3.654143787552134e-17,-0.0005462917336627038,1.1783766799057026e-19,0.0005462917336627042,-6.91404019993483e-06,-1.2501402593845964e-21,6.91404019993483e-06,-3.457020099967415e-06,-6.250701296922982e-22,3.457020099967415e-06
0.44750000000000034,-1.1022175505976617e-20,0.0008087569302289818,-3.6254277743623393e-17,-0.0005216544524726869,1.169227831090022e-19,0.0005216544524726871,-6.602223011290029e-06,-7.140077734833108e-22,6.602223011290029e-06,-3.3011115056450145e-06,-3.570038867416554e-22,3.3011115056450145e-06
0.45000000000000034,-1.0619648339119032e-20,0.0007722826973630191,-3.5970882730818085e-17,-0.0004981282911970508,1.1169099108842956e-19,0.0004981282911970512,-6.304468506157683e-06,-7.566180185453548e-22,6.304468506157683e-06,-3.1522342530788415e-06,-3.783090092726774e-22,3.1522342530788415e-06
0.45250000000000035,-1.0149556902505674e-20,0.0007374534206185469,-3.5689582562684183e-17,-0.00047566313929583504,1.1852983550955056e-19,0.0004756631392958355,-6.020142469764801e-06,-8.698078478186944e-22,6.020142469764801e-06,-3.0100712348824006e-06,-4.349039239093472e-22,3.0100712348824006e-06
0.45500000000000035,-9.542144921681791e-21,0.000704194913907768,-3.5410289017796315e-17,-0.00045421114617076824,1.3033622343754064e-19,0.00045421114617076857,-5.748639289872017e-06,-4.662640263203652e-22,5.748639289872017e-06,-2.8743196449360085e-06,-2.331320131601826e-22,2.8743196449360085e-06
0.45750000000000035,-9.3615612673593e-21,0.0006724363368708054,-3.5133442516762937e-17,-0.00043372661924386143,1.0073728061867513e-19,0.00043372661924386186,-5.489380666824222e-06,-6.405088952072377e-22,5.489380666824222e-06,-2.744690333412111e-06,-3.2025444760361884e-22,2.744690333412111e-06
0.46000000000000035,-8.965210990850828e-21,0.0006421100439862882,-3.485865858940309e-17,-0.0004141659266325756,1.2118575766635732e-19,0.00041416592663257604,-5.24181438177685e-06,-7.60348908853631e-22,5.24181438177685e-06,-2.620907190888425e-06,-3.801744544268155e-22,2.620907190888425e-06
0.46250000000000036,-8.425713793127405e-21,0.0006131514404869189,-3.4585704496234044e-17,-0.00039548740421425536,1.2905479496529326e-19,0.0003954874042142557,-5.005413120474052e-06,-5.251220275925619e-22,5.005413120474052e-06,-2.502706560237026e-06,-2.6256101379628096e-22,2.502706560237026e-06
0.46500000000000036,-8.13389881649069e-21,0.0005854988447731225,-3.431511390242715e-17,-0.00037765126688187067,1.15403885489584e-19,0.000377651266881871,-4.779673350073421e-06,-4.23237755306508e-22,4.779673350073421e-06,-2.3898366750367105e-06,-2.11618877653254e-22,2.3898366750367105e-06
0.46750000000000036,-7.9340197972017e-21,0.0005590933570317207,-3.404710081762396e-17,-0.0003606195238020502,1.2261873325805544e-19,0.00036061952380205063,-4.5641142466249835e-06,-6.926233298729579e-22,4.5641142466249835e-06,-2.2820571233124918e-06,-3.4631166493647896e-22,2.2820571233124918e-06
0.47000000000000036,-7.424070458081054e-21,0.0005338787337797891,-3.378025852035036e-17,-0.0003443558974949043,1.2748745267663434e-19,0.00034435589749490464,-4.358276670919956e-06,-7.185378236496687e-22,4.358276670919956e-06,-2.179138335459978e-06,-3.5926891182483437e-22,2.179138335459978e-06
0.47250000000000036,-6.884625464484546e-21,0.0005098012680664773,-3.351570356827854e-17,-0.00032882574656327445,1.3987498872623492e-19,0.0003288257465632748,-4.1617221905277775e-06,-4.989328749893933e-22,4.1617221905277775e-06,-2.0808610952638887e-06,-2.4946643749469666e-22,2.0808610952638887e-06
0.47500000000000037,-6.582147289692895e-21,0.00048680967507762227,-3.325374732938115e-17,-0.00031399599190682834,1.3588655080504362e-19,0.00031399599190682866,-3.974032145938495e-06,-3.82330660699666e-22,3.974032145938495e-06,-1.9870160729692476e-06,-1.91165330349833e-22,1.9870160729692476e-06
0.47750000000000037,-6.393780311365124e-21,0.00046485498289949466,-3.2994141064207376e-17,-0.0002998350462638355,1.3583497018500747e-19,0.00029983504626383595,-3.79480675882125e-06,-5.18308839620843e-22,3.79480675882125e-06,-1.897403379410625e-06,-2.591544198104215e-22,1.897403379410625e-06
0.48000000000000037,-6.043281854712318e-21,0.0004438904282090038,-3.273571671471078e-17,-0.0002863127469305452,1.2800448961651583e-19,0.0002863127469305455,-3.6236642804995505e-06,-3.9996434335940757e-22,3.6236642804995505e-06,-1.8118321402497753e-06,-1.9998217167970378e-22,1.8118321402497753e-06
0.4825000000000004,-5.8140532358637115e-21,0.0004238713566681849,-3.247962319487542e-17,-0.00027340029151486333,1.2760191899951562e-19,0.00027340029151486366,-3.4602401788295953e-06,-3.5386322251790983e-22,3.4602401788295953e-06,-1.7301200894147976e-06,-1.7693161125895492e-22,1.7301200894147976e-06
0.4850000000000004,-5.6227556624413465e-21,0.00040475512781080705,-3.222553237811182e-17,-0.0002610701765874818,1.25440814813424e-19,0.0002610701765874821,-3.3041863617496246e-06,-3.006599027308629e-22,3.3041863617496246e-06,-1.6520931808748123e-06,-1.5032995136543144e-22,1.6520931808748123e-06
0.4875000000000004,-5.475929070755074e-21,0.00038650102421851297,-3.197347640110441e-17,-0.0002492961390997903,1.2378959741501511e-19,0.00024929613909979064,-3.1551704358465754e-06,-2.6918833595433607e-22,3.1551704358465754e-06,-1.5775852179232877e-06,-1.3459416797716804e-22,1.5775852179232877e-06
0.4900000000000004,-5.348756757199122e-21,0.0003690701647930353,-3.172328771598033e-17,-0.00023805310044378575,1.197540284113957e-19,0.00023805310044378608,-3.0128749983606553e-06,-2.1450673751324656e-22,3.0128749983606553e-06,-1.5064374991803277e-06,-1.0725336875662328e-22,1.5064374991803277e-06
0.4925000000000004,-5.266015602411625e-21,0.00035242542193976087,-3.147542614352716e-17,-0.000227317113034834,1.2727400869393311e-19,0.0002273171130348344,-2.8769969611200077e-06,-3.429299519087306e-22,2.8769969611200077e-06,-1.4384984805600038e-06,-1.714649759543653e-22,1.4384984805600038e-06
0.4950000000000004,-5.029706547730227e-21,0.00033653134248624335,-3.122909153121967e-17,-0.00021706530930350087,1.3067662379741254e-19,0.0002170653093035012,-2.747246904965216e-06,-3.210275117771357e-22,2.747246904965216e-06,-1.373623452482608e-06,-1.6051375588856785e-22,1.373623452482608e-06
0.4975000000000004,-4.810890269040886e-21,0.0003213540721672228,-3.0984595740211574e-17,-0.00020727585298780946,1.2764882911346669e-19,0.0002072758529878098,-2.6233484632887735e-06,-2.5196482371524716e-22,2.6233484632887735e-06,-1.3116742316443868e-06,-1.2598241185762358e-22,1.3116742316443868e-06
